category,no,title,year,url,spec,value
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,engine_max_power,9kW (12PS)
Datsun 1931 1945,001,Datsun 12 Phaeton (1933 : 12),1933,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_12_phaeton.html,price_phaeton_osaka_delivery,"1,350"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,overall_length,"2,800mm"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,overall_width,"1,200mm"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,wheelbase,"1,980mm"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,tread_front_rear,"980/1,016mm"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,engine,"Type 7 (4-cyl. in line, SV)"
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,engine_displacement_max_power,722cc/11kW (15PS)
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,seating_capacity,2
Datsun 1931 1945,002,Datsun 14 Roadster (1935: 14),1935,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_14_roadster_yellow.html,top_speed,80km/h
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,overall_length,"3,187mm"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,overall_width,"1,190mm"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,wheelbase,"2,005mm"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,tread_front_rear,"1,038/1,049mmq"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,engine,"Type 7 (4-cyl. in line, SV), 722cc"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,engine_max_power,"12kW (16PS)/3,600rpm"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,engine_max_torque,"37Nm (3.8kgm)/2,000rpm"
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,seating_capacity,4
Datsun 1931 1945,003,Datsun 15 Phaeton (1936 : 15),1936,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_15_phaeton.html,top_speed,80km/h
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,overall_length,"2,790mm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,overall_width,"1,190mm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,wheelbase,"2,005mm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,tread_front_rear,"1,038/1,049mm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,curb_weight,500kg
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,engine,"Type 7 (4-cyl. in line, SV), 722cc"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,engine_max_power,"12kW(16PS)/3,600rpm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,engine_max_torque,"37Nm(3.8kgm)/2,000rpm"
Datsun 1931 1945,004,Datsun 16 Roadster (1937 : 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_roadster.html,top_speed,80km/h
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,overall_length_width_height,"3,129/1,180/- mm"
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,wheelbase,"2,005mm"
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,tread,"1,038/1,049mm"
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,curb_weight,610kg
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,engine,"7 (4-cyl. inline, SV) 722cc"
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,engine_max_power,"12kW (16ps)/3,600rpm"
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,engine_max_torque,-
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,suspension_front_rear,Lateral leaf/Parallel leaf
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,brakes_front_rear,Rod type drum/Rod type drum
Datsun 1931 1945,234,Datsun 16 Phaeton (1937: 16),1937,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_16_phaeton.html,tires,4.00-16 Balloon
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,overall_length,"3,187mm"
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,overall_width,"1,190mm"
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,wheelbase,"2,005mm"
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,curb_weight,630kg
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,engine,"Type 7 (4-cyl. in line, SV), 722cc"
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,engine_max_power,"12kW (16PS)/3,600rpm"
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,seating_capacity,4
Datsun 1931 1945,006,Datsun 17 Sedan (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_sedan.html,top_speed,80km/h
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,overall_length,"3,020mm"
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,overall_width,"1,197mm"
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,wheelbase,"2,005mm"
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,tread_front_rear,"1,038/1,049mm"
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,engine,"Water-cooled, 4-cyl. inline"
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,engine_displacement,722cc
Datsun 1931 1945,251,Datsun 17T Pickup (1938 : 17T),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17t_pickup.html,engine_max_power,"12kW(16ps)/3,600rpm"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,overall_length,"3,129mm"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,overall_width,"1,199mm"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,wheelbase,"2,005mm"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,tread_front_rear,"1,038/1,049mm"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,engine,"Water-cooled, 4-cyl. inline, SV"
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,engine_displacement,722cc
Datsun 1931 1945,293,Datsun 17 Phaeton (1938 : 17),1938,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_17_phaeton.html,engine_max_power,"12kW(16ps)/3,600rpm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,overall_length,"3,880mm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,overall_width,"1,466mm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,overall_height,"1,535mm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,wheelbase,"2,220mm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,curb_weight,925kg
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,engine,"Type C (4-cyl. in line, SV)"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,engine_displacement,988cc
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,engine_max_power,"25kW (34PS)/4,400rpm"
Datsun 1946 ,019,Datsun 1000 Sedan (1959 : 211),1959,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_Sedan.html,top_speed,95km/h
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,overall_length,"3,805mm"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,overall_width,"1,480mm"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,overall_height,"1,560mm"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,wheelbase,"2,150mm"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,tread_front_rear,"1,048/1,180mm"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,curb_weight,890kg
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,engine,"Type D10 (4-cyl. in line, SV)"
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,engine_displacement_max_power,860cc / 18kW (24PS)
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,seating_capacity,4
Datsun 1946 ,012,Datsun Deluxe Sedan (1953 : DB-5),1953,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_deluxe_sedan.html,top_speed,78km/h
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,overall_length_width_height,"3,860/1,466/1,540mm"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,wheelbase,"2,220mm"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,tread_front_rear,"1,186/1,180mm"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,curb_weight,890kg
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,engine,"D10 (4-cyl.in line, SV) 860cc"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,engine_max_power,"18kW (25ps)/4,000rpm"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,engine_max_torque,"50N·m (5.1kgm)/2,400rpm"
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,suspension_front_rear,Parallel leaf/Parallel leaf
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,brakes_front_rear,Drum/Drum
Datsun 1946 ,240,Datsun Sedan A110 (1955: A110),1955,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/240_datsun_sedan_a110.html,tires,5.00-15 4PL
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,overall_length,"3,860mm"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,overall_width,"1,466mm"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,overall_height,"1,540mm"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,wheelbase,"2,220mm"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,tread_front_rear,"1,186/1,180mm"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,curb_weight,880kg
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,engine,"Type D10 (4-cyl. in line, SV)"
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,engine_displacement_max_power,860cc/18kW (24PS)
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,seating_capacity,4
Datsun 1946 ,015,Datsun Sedan (1956: 113),1956,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_sedan.html,top_speed,85km/h
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,overall_length,"3,880mm"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,overall_width,"1,466mm"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,overall_height,"1,500mm"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,wheelbase,"2,220mm"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,curb_weight,925kg
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,engine,"Type C (4-cyl. in line, OHV)"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,engine_displacement,988cc
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,engine_max_power,"27kW (37PS)/4,400rpm"
Datsun 1946 ,163,Datsun 1000 Sedan (U.S. spec) (1958 : L210),1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_163.html,seating_capacity,4
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,overall_length_width_height,"3,860/1,466/1,535mm"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,wheelbase,"2,220mm"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,curb_weight,925kg
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,engine,"Type C (4-cyl. in line, OHV)"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,engine_displacement,988cc
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,engine_max_power,"25kW (34PS)/4,400rpm"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,engine_max_torque,"65Nm (6.6kgm)/2,400rpm"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,gear_ratios,"4.94, 3.01, 1.73, 1.0"
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,final_reduction_ratio,5.57
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,suspension,Leaf rigid (front & rear)
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,brakes,Drum(front & rear)
Datsun 1946 ,017,"Datsun 1000 Sedan ""Fuji"" (1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_210_fuji.html,top_speed,95km/h
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,overall_length_width_height,"3,860/1,466/1,535mm"
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,wheelbase,"2,220mm"
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,curb_weight,925kg
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,engine,"Type C (4-cyl. in line, OHV)"
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,engine_displacement,988cc
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,engine_max_power,"25kW (34PS)/4,400rpm"
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,engine_max_torque,"65Nm (6.6kgm)/2,400rpm"
Datsun 1946 ,018,"Datsun 1000 Sedan ""Sakura""(1958 : 210)",1958,https://www.nissan-global.com/EN/HERITAGE_COLLECTION/datsun_1000_sedan_sakura.html,gear_ratios,"4.94, 3.01, 1.73, 1.0"
